YearStart,LocationAbbr,LocationDesc,Class,Topic,Question,Data_Value,Data_Value_Alt,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Total,Age_Years,Education,Sex,Income,Race_Ethnicity,GeoLocation,StratificationCategory1,Stratification1,US_State,Latitude,Longitude,Region
2013,NH,New Hampshire,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,22.4,22.4,20.9,23.9,"6,010",Total,,,,,,"    (43.655950113, -71.50036092)",Total,Total,True,43.655950113,-71.50036092,Northeast
2013,NJ,New Jersey,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,26.8,26.8,25.6,28.1,"12,049",Total,,,,,,"    (40.130570048, -74.273691288)",Total,Total,True,40.130570048,-74.273691288,Northeast
2013,NM,New Mexico,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,24.3,24.3,23.0,25.6,"8,512",Total,,,,,,"    (34.520880952, -106.240580985)",Total,Total,True,34.520880952,-106.240580985,West
2013,NY,New York,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,26.7,26.7,25.4,28.1,"8,164",Total,,,,,,"    (42.827001032, -75.543970427)",Total,Total,True,42.827001032,-75.543970427,Northeast
2013,NC,North Carolina,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,26.6,26.6,25.4,27.9,"8,401",Total,,,,,,"    (35.466220975, -79.159250463)",Total,Total,True,35.466220975,-79.159250463,South
2013,ND,North Dakota,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,27.6,27.6,26.2,29.1,"7,380",Total,,,,,,"    (47.475319779, -100.118421049)",Total,Total,True,47.475319779,-100.118421049,Midwest
2013,OH,Ohio,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,28.5,28.5,27.2,29.7,"11,117",Total,,,,,,"    (40.060210141, -82.404260056)",Total,Total,True,40.060210141,-82.404260056,Midwest
2013,OK,Oklahoma,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,33.0,33.0,31.6,34.3,"7,831",Total,,,,,,"    (35.472031356, -97.521070214)",Total,Total,True,35.472031356,-97.521070214,South
2013,OR,Oregon,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,18.5,18.5,17.1,20.1,"5,407",Total,,,,,,"    (44.567449424, -120.155031326)",Total,Total,True,44.567449424,-120.155031326,West
2013,PA,Pennsylvania,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,26.3,26.3,25.2,27.4,"10,564",Total,,,,,,"    (40.793730152, -77.860700294)",Total,Total,True,40.793730152,-77.860700294,Northeast
2013,RI,Rhode Island,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,26.9,26.9,25.4,28.5,"5,922",Total,,,,,,"    (41.708280193, -71.522470314)",Total,Total,True,41.708280193,-71.522470314,Northeast
2013,SC,South Carolina,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,26.9,26.9,25.6,28.1,"10,067",Total,,,,,,"    (33.998821303, -81.045371207)",Total,Total,True,33.998821303,-81.045371207,South
2013,SD,South Dakota,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,23.8,23.8,22.2,25.6,"6,553",Total,,,,,,"    (44.353130053, -100.373530637)",Total,Total,True,44.353130053,-100.373530637,Midwest
2013,TN,Tennessee,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,37.2,37.2,35.3,39.1,"5,196",Total,,,,,,"    (35.68094058, -85.774490914)",Total,Total,True,35.68094058,-85.774490914,South
2013,TX,Texas,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,30.1,30.1,28.6,31.5,"10,100",Total,,,,,,"    (31.827240407, -99.426770206)",Total,Total,True,31.827240407,-99.426770206,South
2013,UT,Utah,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,20.6,20.6,19.7,21.6,"11,937",Total,,,,,,"    (39.360700171, -111.587130635)",Total,Total,True,39.360700171,-111.587130635,West
2013,VT,Vermont,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,20.5,20.5,19.2,21.8,"5,986",Total,,,,,,"    (43.625381239, -72.517640791)",Total,Total,True,43.625381239,-72.517640791,Northeast
2013,VA,Virginia,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,25.5,25.5,24.2,26.9,"7,767",Total,,,,,,"    (37.542680674, -78.457890463)",Total,Total,True,37.542680674,-78.457890463,South
2013,WA,Washington,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,20.0,20.0,19.0,21.1,"10,734",Total,,,,,,"    (47.522278629, -120.47001079)",Total,Total,True,47.522278629,-120.47001079,West
2013,WV,West Virginia,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,31.4,31.4,30.0,32.9,"5,769",Total,,,,,,"    (38.665510202, -80.712640135)",Total,Total,True,38.665510202,-80.712640135,South
2013,WI,Wisconsin,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,23.8,23.8,22.2,25.6,"5,823",Total,,,,,,"    (44.393191174, -89.816370742)",Total,Total,True,44.393191174,-89.816370742,Midwest
2013,WY,Wyoming,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,25.1,25.1,23.5,26.6,"6,055",Total,,,,,,"    (43.235541343, -108.109830353)",Total,Total,True,43.235541343,-108.109830353,West
2014,AL,Alabama,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,33.5,33.5,32.1,35.0,"8,190",Total,,,,,,"    (32.840571122, -86.631860762)",Total,Total,True,32.840571122,-86.631860762,South
2014,AK,Alaska,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.7,29.7,27.8,31.7,"4,142",Total,,,,,,"    (64.845079957001, -147.722059036)",Total,Total,True,64.845079957001,-147.722059036,West
2014,AZ,Arizona,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.9,28.9,27.7,30.2,"13,849",Total,,,,,,"    (34.86597028, -111.763811277)",Total,Total,True,34.86597028,-111.763811277,West
2014,AR,Arkansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.9,35.9,33.8,38.0,"4,886",Total,,,,,,"    (34.748650124, -92.274490743)",Total,Total,True,34.748650124,-92.274490743,South
2014,CA,California,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,24.7,24.7,23.5,25.9,"8,025",Total,,,,,,"    (37.638640123, -120.999999538)",Total,Total,True,37.638640123,-120.999999538,West
2014,CO,Colorado,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,21.3,21.3,20.4,22.2,"12,567",Total,,,,,,"    (38.843840757, -106.133610921)",Total,Total,True,38.843840757,-106.133610921,West
2014,CT,Connecticut,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.3,26.3,24.9,27.7,"7,237",Total,,,,,,"    (41.56266102, -72.649840952)",Total,Total,True,41.56266102,-72.649840952,Northeast
2014,DE,Delaware,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.7,30.7,28.6,32.8,"3,983",Total,,,,,,"    (39.008830667, -75.577741168)",Total,Total,True,39.008830667,-75.577741168,South
2014,DC,District of Columbia,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,21.7,21.7,19.5,24.0,"3,787",Total,,,,,,"    (38.890371385, -77.031961127)",Total,Total,True,38.890371385,-77.031961127,South
2014,FL,Florida,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.2,26.2,25.0,27.5,"9,156",Total,,,,,,"    (28.932040377, -81.928960539)",Total,Total,True,28.932040377,-81.928960539,South
2014,GA,Georgia,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.5,30.5,28.9,32.1,"5,844",Total,,,,,,"    (32.839681093, -83.627580346)",Total,Total,True,32.839681093,-83.627580346,South
2014,HI,Hawaii,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,22.1,22.1,20.7,23.5,"6,905",Total,,,,,,"    (21.304850435, -157.857749403)",Total,Total,True,21.304850435,-157.857749403,West
2014,ID,Idaho,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.9,28.9,27.1,30.8,"5,125",Total,,,,,,"    (43.682630005, -114.363730042)",Total,Total,True,43.682630005,-114.363730042,West
2014,IL,Illinois,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.3,29.3,27.6,31.1,"4,835",Total,,,,,,"    (40.485010283, -88.997710178)",Total,Total,True,40.485010283,-88.997710178,Midwest
2014,IN,Indiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.7,32.7,31.6,34.0,"10,773",Total,,,,,,"    (39.766910452, -86.149960194)",Total,Total,True,39.766910452,-86.149960194,Midwest
2014,IA,Iowa,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.9,30.9,29.6,32.3,"7,572",Total,,,,,,"    (42.469400913, -93.816490556)",Total,Total,True,42.469400913,-93.816490556,Midwest
2014,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,31.3,31.3,30.3,32.2,"12,825",Total,,,,,,"    (38.3477403, -98.200781227)",Total,Total,True,38.3477403,-98.200781227,Midwest
2014,KY,Kentucky,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,31.6,31.6,30.2,33.1,"10,442",Total,,,,,,"    (37.645970271, -84.774971048)",Total,Total,True,37.645970271,-84.774971048,South
2014,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.9,34.9,33.4,36.4,"6,366",Total,,,,,,"    (31.312660644, -92.445680071)",Total,Total,True,31.312660644,-92.445680071,South
2014,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.2,28.2,26.9,29.5,"8,705",Total,,,,,,"    (45.254228894001, -68.985031336)",Total,Total,True,45.254228894001,-68.985031336,Northeast
2014,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.6,29.6,28.1,31.1,"11,713",Total,,,,,,"    (39.290580964, -76.609260111)",Total,Total,True,39.290580964,-76.609260111,South
2014,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,23.3,23.3,22.3,24.4,"14,394",Total,,,,,,"    (42.27687047, -72.082690675)",Total,Total,True,42.27687047,-72.082690675,Northeast
2014,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.7,30.7,29.4,32.0,"8,024",Total,,,,,,"    (44.661319543001, -84.71439027)",Total,Total,True,44.661319543001,-84.71439027,Midwest
2014,MN,Minnesota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.6,27.6,26.8,28.5,"15,309",Total,,,,,,"    (46.355648736, -94.794200503)",Total,Total,True,46.355648736,-94.794200503,Midwest
2014,MS,Mississippi,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.5,35.5,33.4,37.6,"3,975",Total,,,,,,"    (32.745510099, -89.538030825)",Total,Total,True,32.745510099,-89.538030825,South
2014,MO,Missouri,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.2,30.2,28.6,31.9,"6,695",Total,,,,,,"    (38.635790776, -92.566300053)",Total,Total,True,38.635790776,-92.566300053,Midwest
2014,MT,Montana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.4,26.4,24.9,27.9,"7,064",Total,,,,,,"    (47.066528972, -109.424420645)",Total,Total,True,47.066528972,-109.424420645,West
2014,NE,Nebraska,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.2,30.2,29.2,31.3,"21,130",Total,,,,,,"    (41.641040988001, -99.365720623)",Total,Total,True,41.641040988001,-99.365720623,Midwest
2014,NV,Nevada,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.7,27.7,25.4,30.1,"3,555",Total,,,,,,"    (39.49324039, -117.071840564)",Total,Total,True,39.49324039,-117.071840564,West
2014,NH,New Hampshire,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.4,27.4,25.8,29.1,"5,730",Total,,,,,,"    (43.655950113, -71.50036092)",Total,Total,True,43.655950113,-71.50036092,Northeast
2014,NJ,New Jersey,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.9,26.9,25.7,28.1,"11,955",Total,,,,,,"    (40.130570048, -74.273691288)",Total,Total,True,40.130570048,-74.273691288,Northeast
2014,NM,New Mexico,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.4,28.4,27.0,30.0,"8,284",Total,,,,,,"    (34.520880952, -106.240580985)",Total,Total,True,34.520880952,-106.240580985,West
2014,NY,New York,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.0,27.0,25.6,28.5,"6,325",Total,,,,,,"    (42.827001032, -75.543970427)",Total,Total,True,42.827001032,-75.543970427,Northeast
2014,NC,North Carolina,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.7,29.7,28.4,31.0,"6,621",Total,,,,,,"    (35.466220975, -79.159250463)",Total,Total,True,35.466220975,-79.159250463,South
2014,ND,North Dakota,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.2,32.2,30.5,34.0,"7,269",Total,,,,,,"    (47.475319779, -100.118421049)",Total,Total,True,47.475319779,-100.118421049,Midwest
2014,OH,Ohio,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.6,32.6,31.2,34.1,"10,313",Total,,,,,,"    (40.060210141, -82.404260056)",Total,Total,True,40.060210141,-82.404260056,Midwest
2014,OK,Oklahoma,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,33.0,33.0,31.7,34.3,"8,009",Total,,,,,,"    (35.472031356, -97.521070214)",Total,Total,True,35.472031356,-97.521070214,South
2014,OR,Oregon,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.9,27.9,26.3,29.6,"4,919",Total,,,,,,"    (44.567449424, -120.155031326)",Total,Total,True,44.567449424,-120.155031326,West
